,Species,A6
6284,Taeniopteryx_ugola_2171493,1
6285,Isoptena_serricornis_2719103,1
6286,Siphonoperla_burmeisteri_941805,1
6287,Suwallia_bimaculata_2021299,2
6288,Suwallia_errata_466823,1
6289,Microperla_geei_2684663,1
6290,Cryptoperla_kawasawai_1173517,1
6291,Peltoperlopsis_cebuano_2684674,1
6292,Peltoperlopsis_sagittata_2969800,1
6293,Acroneuria_carolinensis_219317,1
6294,Acroneuria_hainana_1571577,1
6295,Calineuria_stigmatica_1661801,1
6296,Caroperla_siveci_2605681,1
6297,Flavoperla_hatakeyamae_2810149,1
6298,Niponiella_limbatella_2684672,1
6299,Perlesta_teaysia_2570576,1
6300,Sinacroneuria_dabieshana_2684676,1
6301,Agnetina_aequalis_2021290,1
6302,Claassenia_magna_2898275,1
6303,Dinocras_cephalotes_441509,1
6304,Etrocorema_hochii_2684660,1
6305,Kamimuria_chungnanshana_1720338,1
6306,Kamimuria_klapaleki_2684662,1
6307,Kamimuria_wangi_1348646,1
6308,Neoperla_bimaculata_2908267,1
6309,Neoperla_ignacsiveci_2021294,1
6310,Neoperlops_gressitti_2684670,1
6311,Oyamia_nigribasis_1310311,1
6312,Oyamia_seminigra_1268355,1
6313,Paragnetina_indentata_2810020,1
6314,Perla_marginata_227363,1
6315,Togoperla_limbata_1268353,1
6316,Isoperla_bilineata_1056680,1
6317,Isoperla_eximia_2283283,1
6318,Isoperla_grammatica_552050,1
6319,Arcynopteryx_dichroa_2662712,1
6320,Pseudomegarcys_japonica_2283285,1
6321,Filchneria_songi_2689272,1
6322,Perlodes_microcephalus_1071617,1
6323,Pteronarcella_badia_466579,68
6324,Pteronarcella_regularis_1772338,4
6325,Pteronarcys_princeps_285953,1
6326,Cerconychia_flectospina_2736300,1
6327,Styloperla_spinicercia_1987586,1
6328,Scopura_longa_2508260,1
6329,Spiralizoros_caudelli_1323545,1
6330,Zorotypus_medoensis_1264643,2
6331,Blaptica_dubia_132935,1
6332,Opisthoplatia_orientalis_406672,2
6333,Geoscapheus_crenulatus_112937,1
6334,Geoscapheus_dilatatus_112939,27
6335,Geoscapheus_robustus_112940,2
6336,Geoscapheus_rugulosus_112941,1
6337,Geoscapheus_woodwardi_112919,1
6338,Macropanesthia_heppleorum_112942,1
6339,Macropanesthia_kinkuna_1557676,1
6340,Macropanesthia_kraussiana_112943,1
6341,Macropanesthia_mackerrasae_112945,1
6342,Macropanesthia_monteithi_112946,1
6343,Neogeoscapheus_dahmsi_112923,1
6344,Neogeoscapheus_hanni_1805786,1
6345,Neogeoscapheus_hirsutus_112950,1
6346,Parapanesthia_pearsoni_112921,1
6347,Gromphadorhina_portentosa_36953,2
6348,Nauphoeta_cinerea_6990,1
6349,Panchlora_nivea_36955,1
6350,Panesthia_angustipennis_62734,1
6351,Panesthia_australis_361227,1
6352,Panesthia_obtusa_1805789,1
6353,Panesthia_parva_2795663,1
6354,Panesthia_sloanei_112957,4
6355,Panesthia_tryoni_112959,7
6356,Corydidarum_magnifica_2813672,1
6357,Blattella_bisignata_415194,1
6358,Blattella_germanica_6973,1
6359,Neostylopyga_rhombifolia_304879,1
6360,Periplaneta_americana_6978,2
6361,Periplaneta_australasiae_36975,1
6362,Periplaneta_brunnea_36976,1
6363,Periplaneta_fuliginosa_36977,1
6364,Shelfordella_lateralis_36981,1
6365,Cryptocercus_banshanmenensis_1980967,1
6366,Cryptocercus_changbaiensis_1980968,1
6367,Cryptocercus_convexus_1820164,1
6368,Cryptocercus_kagongensis_2654485,1
6369,Cryptocercus_kyebangensis_161578,1
6370,Cryptocercus_laojunensis_1980970,1
6371,Cryptocercus_maluogouensis_2654486,1
6372,Cryptocercus_matilei_215409,1
6373,Cryptocercus_meridianus_486158,1
6374,Cryptocercus_pudacuoensis_1980972,1
6375,Cryptocercus_relictus_63626,1
6376,Cryptocercus_sanchaensis_2654487,1
6377,Cryptocercus_shangmengensis_1820169,1
6378,Cryptocercus_tazigouensis_2654488,1
6379,Cryptocercus_tianbaensis_1980973,2
6380,Cryptocercus_weixiensis_1980974,1
6381,Cryptocercus_wolongensis_1980975,1
6382,Cryptocercus_zagunaoensis_1820172,3
6383,Microhodotermes_viator_70922,1
6384,Bifiditermes_mutubae_2603941,1
6385,Bifiditermes_rogierae_2942683,1
6386,Epicalotermes_aethiopicus_2942607,1
6387,Cryptotermes_austrinus_105779,1
6388,Cryptotermes_brevis_105780,3
6389,Cryptotermes_cavifrons_641613,4
6390,Cryptotermes_chacoensis_2942686,1
6391,Cryptotermes_cymatofrons_2740411,1
6392,Cryptotermes_cynocephalus_105781,1
6393,Cryptotermes_declivis_1085568,1
6394,Cryptotermes_domesticus_60569,3
6395,Cryptotermes_dudleyi_105782,1
6396,Cryptotermes_havilandi_641612,4
6397,Cryptotermes_kirbyi_2942687,2
6398,Cryptotermes_mangoldi_2740415,1
6399,Cryptotermes_parvifrons_2740418,1
6400,Cryptotermes_penaoru_2942688,1
6401,Cryptotermes_primus_105783,1
6402,Cryptotermes_queenslandis_105784,1
6403,Cryptotermes_rotundiceps_2740421,1
6404,Cryptotermes_secundus_105785,1
6405,Procryptotermes_corniceps_46564,1
6406,Procryptotermes_hesperus_2942606,1
6407,Procryptotermes_leewardensis_488275,1
6408,Procryptotermes_speiseri_2942699,1
6409,Proneotermes_latifrons_2942609,1
6410,Tauritermes_triceromegas_2942611,2
6411,Calcaritermes_brevicollis_2942684,2
6412,Calcaritermes_emarginicollis_2942685,2
6413,Calcaritermes_nearcticus_931985,1
6414,Calcaritermes_nigriceps_906891,1
6415,Calcaritermes_temnocephalus_488281,1
6416,Glyptotermes_brevicaudatus_2942689,1
6417,Glyptotermes_fuscus_60575,1
6418,Glyptotermes_perparvus_2942690,1
6419,Glyptotermes_pubescens_2904725,1
6420,Glyptotermes_satsumensis_280678,1
6421,Incisitermes_minor_112481,3
6422,Incisitermes_rhyzophorae_2942693,1
6423,Incisitermes_schwarzi_765390,1
6424,Incisitermes_snyderi_46566,1
6425,Marginitermes_cactiphagus_2942608,1
6426,Marginitermes_hubbardi_2942694,1
6427,Comatermes_perfectus_488295,2
6428,Kalotermes_approximatus_1507047,1
6429,Kalotermes_flavicollis_256709,1
6430,Kalotermes_hilli_105795,1
6431,Longicaputermes_sinaicus_1461343,2
6432,Paraneotermes_simplicicornis_1507049,2
6433,Neotermes_castaneus_223394,1
6434,Neotermes_cubanus_2049371,1
6435,Neotermes_fulvescens_2942695,1
6436,Neotermes_insularis_105798,2
6437,Neotermes_koshunensis_60586,1
6438,Neotermes_luykxi_2942697,1
6439,Neotermes_phragmosus_2942698,1
6440,Pterotermes_occidentis_2942610,1
6441,Roisinitermes_ebogoensis_2483479,1
6442,Rugitermes_aridus_2942700,1
6443,Rugitermes_laticollis_2012625,1
6444,Rugitermes_unicolor_2942701,1
6445,Mastotermes_darwiniensis_13139,2
6446,Coptotermes_acinaciformis_72654,3
6447,Coptotermes_amanii_1075645,1
6448,Coptotermes_elisae_1586083,2
6449,Coptotermes_formosanus_36987,2
6450,Coptotermes_frenchi_370047,1
6451,Coptotermes_gestroi_232242,1
6452,Coptotermes_heimi_282472,2
6453,Coptotermes_kalshoveni_274632,2
6454,Coptotermes_lacteus_119669,2
6455,Coptotermes_michaelseni_282474,1
6456,Coptotermes_remotus_1826157,1
6457,Coptotermes_sepangensis_299598,2
6458,Coptotermes_sjoestedti_377891,1
6459,Coptotermes_suzhouensis_2080274,1
6460,Coptotermes_testaceus_280681,4
6461,Coptotermes_travians_300184,1
6462,Heterotermes_crinitus_1367271,1
6463,Heterotermes_malabaricus_1826158,1
6464,Heterotermes_platycephalus_377913,1
6465,Heterotermes_tenuior_127379,1
6466,Heterotermes_tenuis_256704,2
6467,Heterotermes_vagus_448105,1
6468,Heterotermes_validus_1826159,1
6469,Reticulitermes_kanmonensis_112477,1
6470,Reticulitermes_nelsonae_1036538,1
6471,Reticulitermes_ovatilabrum_2781055,1
6472,Reticulitermes_affinis_1844534,1
6473,Reticulitermes_flaviceps_112480,1
6474,Reticulitermes_parvus_2933239,1
6475,Reticulitermes_speratus_60591,1
6476,Reticulitermes_aculabialis_141915,1
6477,Reticulitermes_chinensis_141911,1
6478,Reticulitermes_citrinus_2933236,1
6479,Reticulitermes_dabieshanensis_2933237,1
6480,Reticulitermes_luofunicus_2933238,1
6481,Reticulitermes_flavipes_36989,5
6482,Reticulitermes_grassei_155721,1
6483,Reticulitermes_hageni_93199,1
6484,Reticulitermes_labralis_141914,2
6485,Reticulitermes_leptomandibularis_408595,1
6486,Reticulitermes_lucifugus_127386,1
6487,Reticulitermes_santonensis_127387,1
6488,Reticulitermes_tibialis_186107,2
6489,Reticulitermes_virginicus_57123,2
6490,Prorhinotermes_canalifrons_488276,1
6491,Prorhinotermes_inopinatus_2052668,1
6492,Prorhinotermes_simplex_1312446,2
6493,Glossotermes_oculatus_280691,1
6494,Dolichorhinotermes_longilabius_280685,2
6495,Parrhinotermes_aequalis_127380,1
6496,Parrhinotermes_browni_1576344,1
6497,Parrhinotermes_microdentiformis_377972,1
6498,Rhinotermes_hispidus_280684,2
6499,Schedorhinotermes_breinli_1199066,2
6500,Schedorhinotermes_lamanianus_377987,1
6501,Schedorhinotermes_longirostris_2510806,1
6502,Schedorhinotermes_medioobscurus_127391,1
6503,Schedorhinotermes_putorius_187520,1
6504,Schedorhinotermes_sarawakensis_127392,1
6505,Schedorhinotermes_translucens_2510807,1
6506,Termitogeton_planus_127398,1
6507,Serritermes_serrifer_119666,1
6508,Acholotermes_chirotus_1934430,2
6509,Acidnotermes_praus_1934432,1
6510,Aderitotermes_cavator_377849,1
6511,Allognathotermes_hypogeus_2854009,2
6512,Alyscotermes_kilimandjaricus_377853,1
6513,Amalotermes_phaeocephalus_201534,2
6514,Amicotermes_ivorensis_2854082,1
6515,Anaorotermes_echinocolon_2854079,1
6516,Anenteotermes_nanus_377859,1
6517,Anenteotermes_polyscolus_377860,1
6518,Anoplotermes_banksi_948538,1
6519,Anoplotermes_janus_948540,1
6520,Anoplotermes_parvus_948539,1
6521,Aparatermes_thornatus_2949552,1
6522,Apicotermes_arquieri_2854077,1
6523,Apicotermes_occultus_2854083,1
6524,Apolemotermes_fodiens_2854086,1
6525,Asagarotermes_coronatus_2854080,1
6526,Astalotermes_murcus_377871,1
6527,Astratotermes_hilarus_2854081,2
6528,Ateuchotermes_retifaciens_1934464,1
6529,Compositermes_vindai_1367275,1
6530,Coxotermes_boukokoensis_377893,1
6531,Euhamitermes_hamatus_229713,2
6532,Grigiotermes_hageni_1778920,1
6533,Heimitermes_laticeps_2854078,1
6534,Hoplognathotermes_subterraneus_2854084,1
6535,Humutermes_krishnai_1778927,1
6536,Hydrecotermes_kawaii_1778930,1
6537,Jugositermes_tuberculatus_377920,2
6538,Koutabatermes_spinifer_2854015,1
6539,Labidotermes_celisi_2854076,1
6540,Longustitermes_manni_948542,1
6541,Patawatermes_nigripunctatus_1778932,2
6542,Patawatermes_turricola_1934580,1
6543,Phoxotermes_cerberus_2854010,1
6544,Rubeotermes_jheringi_1778934,1
6545,Ruptitermes_arboreus_1934599,1
6546,Ruptitermes_franciscoi_2854074,1
6547,Trichotermes_ducis_1934611,1
6548,Acanthotermes_acanthothorax_187525,1
6549,Allodontermes_schultzei_377694,1
6550,Ancistrotermes_pakistanicus_229719,1
6551,Hypotermes_makhamensis_229714,1
6552,Macrotermes_annandalei_229720,2
6553,Macrotermes_barneyi_46573,1
6554,Macrotermes_carbonarius_144742,2
6555,Macrotermes_falciger_138606,1
6556,Macrotermes_gilvus_62961,1
6557,Macrotermes_malaccensis_201579,1
6558,Macrotermes_muelleri_201580,1
6559,Macrotermes_natalensis_315803,1
6560,Macrotermes_subhyalinus_138608,2
6561,Macrotermes_vitrialatus_1934505,1
6562,Macrotermes_yunnanensis_983325,1
6563,Microtermes_obesi_229718,2
6564,Odontotermes_formosanus_60588,1
6565,Odontotermes_hainanensis_488272,1
6566,Odontotermes_javanicus_201590,1
6567,Odontotermes_longignathus_144741,1
6568,Odontotermes_mathuri_377965,1
6569,Odontotermes_minutus_201596,1
6570,Odontotermes_obesus_483037,1
6571,Protermes_prorepens_201609,1
6572,Pseudacanthotermes_militaris_201611,1
6573,Pseudacanthotermes_spiniger_115113,1
6574,Sphaerotermes_sphaerothorax_187564,2
6575,Aciculitermes_aciculatus_1934431,1
6576,Aciculitermes_maymyoensis_229658,1
6577,Agnathotermes_crassinasus_1934436,1
6578,Angularitermes_nasutissimus_1934449,1
6579,Anhangatermes_macarthuri_1934450,1
6580,Araujotermes_parvellus_1934455,1
6581,Atlantitermes_oculatissimus_377877,1
6582,Atlantitermes_snyderi_1934466,1
6583,Bulbitermes_laticephalus_229649,1
6584,Bulbitermes_makhamensis_229646,1
6585,Bulbitermes_sarawakensis_377882,1
6586,Bulbitermes_singaporiensis_1934469,1
6587,Caetetermes_taquarussu_1427995,1
6588,Coatitermes_kartaboensis_377889,1
6589,Constrictotermes_cavifrons_1249904,1
6590,Constrictotermes_cyphergaster_488269,2
6591,Havilanditermes_atripennis_1934490,1
6592,Havilanditermes_proatripennis_229651,1
6593,Hirtitermes_hirtiventris_1934491,1
6594,Hospitalitermes_hospitalis_377916,2
6595,Hospitalitermes_medioflavus_62943,1
6596,Leptomyxotermes_doriae_377923,2
6597,Leucopitermes_leucops_377924,1
6598,Longipeditermes_longipes_62737,1
6599,Mimeutermes_sorex_2949554,1
6600,Nasutitermes_arborum_377938,1
6601,Nasutitermes_banksi_1934542,1
6602,Nasutitermes_bikpelanus_114632,1
6603,Nasutitermes_corniger_52233,2
6604,Nasutitermes_diabolus_1934543,1
6605,Nasutitermes_exitiosus_114634,2
6606,Nasutitermes_gracilirostris_2949555,1
6607,Nasutitermes_graveolus_286185,1
6608,Nasutitermes_latifrons_187519,1
6609,Nasutitermes_leponcei_2949556,1
6610,Nasutitermes_longinasus_114635,1
6611,Nasutitermes_longipennis_286186,1
6612,Nasutitermes_longirostris_1934544,2
6613,Nasutitermes_lujae_377946,1
6614,Nasutitermes_macrocephalus_1934545,1
6615,Nasutitermes_matangensis_114637,7
6616,Nasutitermes_neoparvus_377947,1
6617,Nasutitermes_octopilis_1367272,1
6618,Nasutitermes_pinocchio_114641,1
6619,Nasutitermes_princeps_114643,1
6620,Nasutitermes_similis_377948,1
6621,Nasutitermes_takasagoensis_62960,1
6622,Nasutitermes_tiantongensis_2931000,1
6623,Nasutitermes_triodiae_114645,2
6624,Occasitermes_occasus_377962,1
6625,Oriensubulitermes_inanis_377968,3
6626,Postsubulitermes_parviconstrictus_377980,2
6627,Tumulitermes_pastinator_286182,1
6628,Tumulitermes_recalvus_1934613,1
6629,Verrucositermes_tuberosus_378004,1
6630,Cornitermes_cumulans_99801,2
6631,Cornitermes_pugnax_377892,2
6632,Cyrilliotermes_angulariceps_377900,1
6633,Embiratermes_brevinasus_377904,1
6634,Embiratermes_neotenicus_1367269,3
6635,Labiotermes_labralis_370423,2
6636,Procornitermes_araujoi_488274,1
6637,Rhynchotermes_nasutissimus_1934598,1
6638,Silvestritermes_heyeri_1934602,2
6639,Silvestritermes_holmgreni_1576345,1
6640,Syntermes_spinosus_1576346,1
6641,Amitermes_beaumonti_377854,1
6642,Amitermes_capito_1934439,1
6643,Amitermes_conformis_377855,1
6644,Amitermes_dentatus_229674,3
6645,Amitermes_deplanatus_2872426,1
6646,Amitermes_laurensis_355289,1
6647,Amitermes_meridionalis_355290,1
6648,Amitermes_obeuntis_377857,2
6649,Amitermes_wheeleri_2904724,1
6650,Cephalotermes_rectangularis_187531,2
6651,Cylindrotermes_parvignathus_187535,1
6652,Drepanotermes_clarki_2872425,1
6653,Drepanotermes_gayi_2872427,1
6654,Drepanotermes_rubriceps_62950,1
6655,Drepanotermes_tamminensis_2872477,1
6656,Globitermes_globosus_187539,1
6657,Globitermes_sulphureus_229677,1
6658,Microcerotermes_baluchistanicus_1934506,1
6659,Microcerotermes_biroi_1576341,1
6660,Microcerotermes_crassus_229659,4
6661,Microcerotermes_fuscotibialis_1934507,2
6662,Microcerotermes_havilandi_1934508,1
6663,Microcerotermes_nervosus_327081,1
6664,Microcerotermes_newmani_377932,1
6665,Microcerotermes_papuanus_2949553,1
6666,Microcerotermes_parvus_187517,3
6667,Microcerotermes_progrediens_1934510,1
6668,Microcerotermes_serrula_187518,1
6669,Orientotermes_emersoni_377969,1
6670,Orthognathotermes_aduncus_1576343,1
6671,Prohamitermes_mirabilis_187558,2
6672,Spinitermes_longiceps_1934605,1
6673,Spinitermes_trispinosus_377990,1
6674,Apilitermes_longiceps_187574,1
6675,Basidentitermes_aurivillii_1576339,1
6676,Crenetermes_albotarsalis_377894,1
6677,Cubitermes_fulvus_1934476,1
6678,Cubitermes_oblectatus_1934477,1
6679,Furculitermes_cubitalis_1934486,1
6680,Furculitermes_longilabius_1934487,1
6681,Furculitermes_soyeri_1934488,1
6682,Furculitermes_winifredae_1934489,1
6683,Isognathotermes_fungifaber_377897,1
6684,Isognathotermes_ugandensis_1236676,2
6685,Noditermes_cristifrons_1934560,1
6686,Noditermes_lamanianus_1934561,1
6687,Ophiotermes_grandilabius_1934576,1
6688,Ophiotermes_mirandus_1934577,1
6689,Orthotermes_depressifrons_187551,1
6690,Orthotermes_mansuetus_1934578,1
6691,Polyspathotermes_sulcifrons_1934479,1
6692,Proboscitermes_tubuliferus_1934589,1
6693,Procubitermes_arboricola_187553,1
6694,Procubitermes_undulans_1934595,1
6695,Thoracotermes_macrothorax_377994,1
6696,Foraminitermes_rhinoceros_1934485,1
6697,Labritermes_buttelreepeni_377922,1
6698,Dicuspiditermes_nemorosus_73857,1
6699,Homallotermes_foraminifer_1934493,1
6700,Kemneritermes_sarawakensis_187543,1
6701,Mirocapritermes_connectens_1934539,1
6702,Pericapritermes_dolichocephalus_1934581,2
6703,Pericapritermes_gutianensis_2901279,1
6704,Pericapritermes_latignathus_1934582,1
6705,Pericapritermes_nigerianus_377974,1
6706,Pericapritermes_nitobei_64674,2
6707,Pericapritermes_parvus_2949557,1
6708,Procapritermes_martyni_1934590,1
6709,Sinocapritermes_mushae_64673,1
6710,Cavitermes_parmae_1934473,1
6711,Cavitermes_tuberosus_187529,3
6712,Crepititermes_verruculosus_187533,1
6713,Ephelotermes_melachoma_448103,1
6714,Ephelotermes_taylori_448104,1
6715,Inquilinitermes_inquilinus_1934498,1
6716,Lophotermes_septentrionalis_448106,1
6717,Macrognathotermes_errator_1199065,1
6718,Macrognathotermes_sunteri_377925,1
6719,Neocapritermes_angusticeps_187547,1
6720,Neocapritermes_araguaia_1576342,1
6721,Neocapritermes_taracua_377960,1
6722,Neocapritermes_utiariti_2904726,1
6723,Planicapritermes_planiceps_377975,1
6724,Promirotermes_pygmaeus_1934596,1
6725,Promirotermes_redundans_377983,2
6726,Protocapritermes_odontomachus_2949558,1
6727,Termes_comis_187521,1
6728,Termes_fatalis_187523,3
6729,Termes_hospes_187522,3
6730,Termes_rostratus_1934608,3
6731,Tuberculitermes_bycanistes_377997,1
6732,Stolotermes_victoriensis_2910475,1
6733,Porotermes_adamsoni_105774,1
6734,Porotermes_quadricollis_377978,1
6735,Hodotermopsis_sjostedti_377914,1
6736,Zootermopsis_angusticollis_7503,1
6737,Zootermopsis_nevadensis_136037,1
6738,Eupolyphaga_sinensis_367774,2
6739,Polyphaga_plancyi_1804147,1
6740,Acontista_multicolor_1603010,1
6741,Yersinia_mexicana_627782,1
6742,Iris_polystictica_2033279,1
6743,Paratoxodera_polyacantha_2136287,1
6744,Toxodera_hauseri_2033311,1
6745,Humbertiella_nada_1848995,2
6746,Theopompa_milligratulata_2033288,1
6747,Amantis_nawai_1453164,1
6748,Hapalopeza_occipitalis_2021293,1
6749,Spilomantis_occipitalis_2033309,1
6750,Arria_pallida_2754859,1
6751,Haania_vitalisi_2033274,1
6752,Blepharopsis_mendica_627788,1
6753,Idolomantis_diabolica_444707,1
6754,Empusa_pennicornis_2033273,1
6755,Gongylus_gongylodes_267100,1
6756,Idolomorpha_lateralis_2033278,1
6757,Acromantis_hesione_2033270,1
6758,Amorphoscelis_chinensis_2033271,1
6759,Amorphoscelis_hainana_2803035,1
6760,Anaxarcha_sinensis_2033272,1
6761,Anaxarcha_zhengi_1848994,1
6762,Hestiasula_hoffmanni_2033275,1
6763,Psychomantis_borneensis_627839,1
6764,Creobroter_apicalis_444944,1
6765,Creobroter_elongata_1049645,1
6766,Creobroter_gemmatus_1581158,2
6767,Creobroter_jiangxiensis_2073089,1
6768,Hymenopus_coronatus_267205,2
6769,Parymenopus_davisoni_2033303,1
6770,Pseudocreobotra_wahlbergii_406587,1
6771,Theopropus_cattulus_2033289,1
6772,Theopropus_rubrobrunneus_2033290,1
6773,Ceratomantis_saussurii_2021292,2
6774,Phyllocrania_paradoxa_267208,1
6775,Parablepharis_kuhlii_2073101,1
6776,Phyllothelys_breve_2841941,1
6777,Phyllothelys_shaanxiense_2021297,1
6778,Phyllothelys_werneri_1661847,1
6779,Sibylla_pretiosa_444763,1
6780,Asiadodis_yunnanensis_2823022,1
6781,Neodanuria_bolauana_2033301,1
6782,Deroplatys_desiccata_627733,2
6783,Deroplatys_lobata_1661821,1
6784,Pseudempusa_pinnapavonis_1661850,1
6785,Camelomantis_moultoni_627792,1
6786,Hierodula_chinensis_2079522,3
6787,Hierodula_longa_2886022,2
6788,Hierodula_maculata_2895466,1
6789,Hierodula_majuscula_2033276,1
6790,Hierodula_membranacea_516493,2
6791,Hierodula_multispina_2033277,1
6792,Hierodula_patellifera_1028098,3
6793,Hierodula_zhangi_2853946,2
6794,Pnigomantis_medioconstricta_2033284,1
6795,Rhombodera_brachynota_1911934,2
6796,Rhombodera_latipronotum_2021298,1
6797,Rhombodera_valida_1911935,3
6798,Tamolanica_tamolana_267124,1
6799,Titanodula_formosana_2898271,1
6800,Mantis_religiosa_7507,4
6801,Mesopteryx_alata_2033280,1
6802,Statilia_flavobrunnea_2886021,1
6803,Statilia_maculata_64626,3
6804,Sphodromantis_lineola_267114,1
6805,Sphodromantis_viridis_267111,1
6806,Tarachomantis_alaotrana_2033287,1
6807,Polyspilota_griffinii_2033285,1
6808,Prohierodula_picta_2033286,1
6809,Tenodera_angustipennis_62740,2
6810,Tenodera_aridifolia_186144,1
6811,Tenodera_sinensis_406589,2
6812,Miomantis_caffra_2033281,1
6813,Parasphendale_agrionina_766989,2
6814,Taumantis_sigiana_765348,1
6815,Orthodera_ministralis_2033283,1
6816,Brunneria_borealis_1603012,1
6817,Schizocephala_bicornis_444990,1
6818,Stagmatoptera_biocellata_1603019,1
6819,Popa_spurca_444980,2
6820,Pseudovates_chlorophaea_1804171,1
6821,Pseudovates_peruviana_2853947,1
6822,Leptomantella_albella_627747,1
6823,Leptomantella_tonkinae_2901282,1
6824,Sceptuchus_simplex_444760,1
6825,Sinomantis_denticulata_2033305,2
6826,Eomantis_yunnanensis_2073090,1
6827,Miromantis_yunnanensis_2033282,1
6828,Pliacanthopus_bimaculatus_2775419,1
6829,Tropidomantis_tenera_627780,1
6830,Sinomiopteryx_grahami_2033307,1
6831,Choroterpes_yixingensis_2861365,1
6832,Habrophlebiodes_zijinensis_289472,1
6833,Leptophlebia_marginata_551854,1
6834,Leptophlebia_vespertina_551855,1
6835,Paraleptophlebia_submarginata_446454,1
6836,Caenis_horaria_1279096,1
6837,Caenis_pycnacantha_675576,1
6838,Caenis_robusta_446426,1
6839,Neoephemera_projecta_2770074,1
6840,Potamanthellus_edmundsi_2680887,1
6841,Cincticostella_fusca_2750869,1
6842,Ephemerella_notata_446437,1
6843,Serratella_ignita_1077841,1
6844,Serratella_zapekinae_2748051,1
6845,Torleya_grandiforceps_2748052,1
6846,Torleya_mikhaili_2816379,1
6847,Torleya_nepalica_1566145,1
6848,Vietnamella_dabieshanensis_756260,1
